,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,STATE,LOCATION,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Overall Vulnerability
165466,2021-02-25,23019,8,Penobscot County,ME,7.4,11211,11211.0,8.3,11200,9.0,2896,9.9,89.9,23270.0,15.3,23269.0,17.3,23249.0,18.6,12032.0,41.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165467,2021-02-24,23019,8,Penobscot County,ME,7.4,11209,11209.0,8.3,11198,9.0,2895,9.9,89.9,23260.0,15.3,23259.0,17.3,23239.0,18.6,12031.0,41.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165468,2021-02-23,23019,8,Penobscot County,ME,7.2,10924,10924.0,8.1,10913,8.7,2776,9.5,89.9,22929.0,15.1,22928.0,17.0,22908.0,18.4,11852.0,40.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165469,2021-02-22,23019,8,Penobscot County,ME,7.1,10808,10808.0,8.0,10797,8.7,2751,9.5,89.9,22908.0,15.1,22907.0,17.0,22888.0,18.3,11847.0,40.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165470,2021-02-21,23019,8,Penobscot County,ME,6.3,9556,9556.0,7.1,9546,7.7,1965,6.8,88.8,20774.0,13.7,20773.0,15.4,20754.0,16.6,9964.0,34.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165471,2021-02-20,23019,7,Penobscot County,ME,6.2,9471,9471.0,7.0,9461,7.6,1964,6.7,88.8,20753.0,13.6,20752.0,15.4,20733.0,16.6,9959.0,34.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165472,2021-02-19,23019,7,Penobscot County,ME,6.2,9444,9444.0,7.0,9434,7.6,1962,6.7,88.8,20752.0,13.6,20751.0,15.4,20732.0,16.6,9959.0,34.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165473,2021-02-18,23019,7,Penobscot County,ME,5.8,8856,8856.0,6.6,8849,7.1,1767,6.1,88.7,19449.0,12.8,19448.0,14.4,19429.0,15.6,8782.0,30.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165474,2021-02-17,23019,7,Penobscot County,ME,5.8,8842,8842.0,6.6,8835,7.1,1764,6.1,88.7,19442.0,12.8,19441.0,14.4,19422.0,15.6,8778.0,30.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165475,2021-02-16,23019,7,Penobscot County,ME,5.7,8714,8714.0,6.5,8707,7.0,1725,5.9,88.7,19330.0,12.7,19329.0,14.3,19310.0,15.5,8712.0,29.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165476,2021-02-15,23019,7,Penobscot County,ME,5.7,8664,8664.0,6.4,8657,6.9,1696,5.8,88.8,19024.0,12.5,19023.0,14.1,19004.0,15.2,8453.0,29.0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165477,2021-02-14,23019,7,Penobscot County,ME,4.2,6419,6419.0,4.8,6415,5.1,998,3.4,88.4,16037.0,10.5,16036.0,11.9,16018.0,12.8,6159.0,21.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165478,2021-02-13,23019,6,Penobscot County,ME,4.2,6412,6412.0,4.8,6408,5.1,993,3.4,88.4,16035.0,10.5,16034.0,11.9,16016.0,12.8,6158.0,21.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165479,2021-02-12,23019,6,Penobscot County,ME,4.2,6402,6402.0,4.8,6398,5.1,987,3.4,88.5,15925.0,10.5,15924.0,11.8,15906.0,12.8,6153.0,21.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165480,2021-02-11,23019,6,Penobscot County,ME,4.2,6384,6384.0,4.7,6380,5.1,978,3.4,88.5,15896.0,10.4,15895.0,11.8,15877.0,12.7,6148.0,21.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165481,2021-02-10,23019,6,Penobscot County,ME,4.2,6370,6370.0,4.7,6366,5.1,970,3.3,88.5,15861.0,10.4,15860.0,11.8,15842.0,12.7,6148.0,21.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165482,2021-02-09,23019,6,Penobscot County,ME,4.1,6291,6291.0,4.7,6288,5.0,961,3.3,88.6,15624.0,10.3,15623.0,11.6,15606.0,12.5,6032.0,20.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165483,2021-02-08,23019,6,Penobscot County,ME,3.9,5915,5915.0,4.4,5912,4.7,912,3.1,88.4,15227.0,10.0,15226.0,11.3,15209.0,12.2,5701.0,19.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165484,2021-02-07,23019,6,Penobscot County,ME,3.8,5853,5853.0,4.3,5850,4.7,912,3.1,88.3,15221.0,10.0,15220.0,11.3,15203.0,12.2,5700.0,19.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165485,2021-02-06,23019,5,Penobscot County,ME,3.5,5370,5370.0,4.0,5368,4.3,877,3.0,88.3,14750.0,9.7,14749.0,10.9,14735.0,11.8,5402.0,18.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165486,2021-02-05,23019,5,Penobscot County,ME,3.3,5035,5035.0,3.7,5033,4.0,808,2.8,88.3,13656.0,9.0,13655.0,10.1,13642.0,10.9,4522.0,15.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165487,2021-02-04,23019,5,Penobscot County,ME,3.1,4749,4749.0,3.5,4747,3.8,779,2.7,88.1,13377.0,8.8,13376.0,9.9,13363.0,10.7,4376.0,15.0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165488,2021-02-03,23019,5,Penobscot County,ME,3.0,4516,4516.0,3.4,4514,3.6,756,2.6,87.8,12341.0,8.1,12340.0,9.2,12328.0,9.9,3520.0,12.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165489,2021-02-02,23019,5,Penobscot County,ME,3.0,4516,4516.0,3.4,4514,3.6,756,2.6,87.8,12340.0,8.1,12339.0,9.2,12327.0,9.9,3519.0,12.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165490,2021-02-01,23019,5,Penobscot County,ME,3.0,4501,4501.0,3.3,4499,3.6,751,2.6,87.8,12339.0,8.1,12338.0,9.2,12326.0,9.9,3518.0,12.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165491,2021-01-31,23019,5,Penobscot County,ME,2.9,4435,4435.0,3.3,4433,3.6,732,2.5,87.4,11693.0,7.7,11692.0,8.7,11680.0,9.4,3029.0,10.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165492,2021-01-30,23019,4,Penobscot County,ME,2.8,4197,4197.0,3.1,4196,3.4,573,2.0,87.1,11231.0,7.4,11230.0,8.3,11219.0,9.0,2775.0,9.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165493,2021-01-29,23019,4,Penobscot County,ME,2.6,3956,3956.0,2.9,3955,3.2,498,1.7,86.5,10793.0,7.1,10792.0,8.0,10781.0,8.6,2515.0,8.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165494,2021-01-28,23019,4,Penobscot County,ME,2.3,3461,3461.0,2.6,3460,2.8,349,1.2,85.3,10454.0,6.9,10453.0,7.8,10442.0,8.4,2345.0,8.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165495,2021-01-27,23019,4,Penobscot County,ME,2.0,3059,3059.0,2.3,3059,2.5,298,1.0,83.8,10182.0,6.7,10181.0,7.6,10170.0,8.2,2256.0,7.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165496,2021-01-26,23019,4,Penobscot County,ME,1.8,2730,2730.0,2.0,2730,2.2,280,1.0,83.3,10003.0,6.6,10002.0,7.4,9992.0,8.0,2171.0,7.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165497,2021-01-25,23019,4,Penobscot County,ME,1.8,2719,2719.0,2.0,2719,2.2,278,1.0,83.2,9875.0,6.5,9874.0,7.3,9866.0,7.9,2125.0,7.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165498,2021-01-24,23019,4,Penobscot County,ME,1.8,2717,2717.0,2.0,2717,2.2,278,1.0,83.5,8979.0,5.9,8978.0,6.7,8970.0,7.2,1540.0,5.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165499,2021-01-23,23019,3,Penobscot County,ME,1.7,2612,2612.0,1.9,2612,2.1,254,0.9,84.4,8494.0,5.6,8493.0,6.3,8487.0,6.8,1452.0,5.0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165500,2021-01-22,23019,3,Penobscot County,ME,1.6,2434,2434.0,1.8,2434,2.0,245,0.8,84.7,8087.0,5.3,8086.0,6.0,8080.0,6.5,1377.0,4.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165501,2021-01-21,23019,3,Penobscot County,ME,1.4,2137,2137.0,1.6,2137,1.7,190,0.7,85.5,7916.0,5.2,7915.0,5.9,7909.0,6.3,1325.0,4.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165502,2021-01-20,23019,3,Penobscot County,ME,1.2,1849,1849.0,1.4,1849,1.5,132,0.5,86.4,7553.0,5.0,7552.0,5.6,7546.0,6.0,1204.0,4.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165503,2021-01-19,23019,3,Penobscot County,ME,1.1,1665,1665.0,1.2,1665,1.3,121,0.4,86.2,7479.0,4.9,7478.0,5.5,7472.0,6.0,1193.0,4.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165504,2021-01-18,23019,3,Penobscot County,ME,1.1,1661,1661.0,1.2,1661,1.3,120,0.4,86.3,7389.0,4.9,7388.0,5.5,7382.0,5.9,1170.0,4.0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165505,2021-01-17,23019,3,Penobscot County,ME,1.1,1649,1649.0,1.2,1649,1.3,119,0.4,86.1,6939.0,4.6,6938.0,5.1,6933.0,5.6,1108.0,3.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165506,2021-01-16,23019,2,Penobscot County,ME,1.0,1497,1497.0,1.1,1497,1.2,64,0.2,87.4,6324.0,4.2,6323.0,4.7,6319.0,5.1,1006.0,3.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165507,2021-01-15,23019,2,Penobscot County,ME,1.0,1497,1497.0,1.1,1497,1.2,64,0.2,87.5,6304.0,4.1,6303.0,4.7,6299.0,5.0,995.0,3.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165508,2021-01-14,23019,2,Penobscot County,ME,1.0,1496,1496.0,1.1,1496,1.2,64,0.2,87.6,6292.0,4.1,6291.0,4.7,6287.0,5.0,986.0,3.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165509,2021-01-13,23019,2,Penobscot County,ME,0.8,1211,1211.0,0.9,1211,1.0,46,0.2,86.7,6108.0,4.0,6107.0,4.5,6103.0,4.9,950.0,3.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165510,2021-01-12,23019,2,Penobscot County,ME,0.6,940,940.0,0.7,940,0.8,39,0.1,87.1,6047.0,4.0,6046.0,4.5,6042.0,4.8,940.0,3.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165511,2021-01-11,23019,2,Penobscot County,ME,0.6,939,939.0,0.7,939,0.8,39,0.1,87.3,6041.0,4.0,6040.0,4.5,6036.0,4.8,938.0,3.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165512,2021-01-10,23019,2,Penobscot County,ME,0.6,934,934.0,0.7,934,0.7,39,0.1,86.5,5892.0,3.9,5891.0,4.4,5887.0,4.7,924.0,3.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165513,2021-01-09,23019,1,Penobscot County,ME,0.4,558,558.0,0.4,558,0.4,19,0.1,85.7,5251.0,3.5,5250.0,3.9,5247.0,4.2,715.0,2.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165514,2021-01-08,23019,1,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165515,2021-01-07,23019,1,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165516,2021-01-06,23019,1,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165517,2021-01-05,23019,1,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165518,2021-01-04,23019,1,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165519,2021-01-03,23019,1,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165520,2021-01-02,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165521,2021-01-01,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165522,2020-12-31,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165523,2020-12-30,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165524,2020-12-29,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165525,2020-12-28,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165526,2020-12-27,23019,53,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165527,2020-12-26,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165528,2020-12-25,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165529,2020-12-24,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165530,2020-12-23,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165531,2020-12-22,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165532,2020-12-21,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165533,2020-12-20,23019,52,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165534,2020-12-19,23019,51,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165535,2020-12-18,23019,51,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165536,2020-12-17,23019,51,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165537,2020-12-16,23019,51,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165538,2020-12-15,23019,51,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
165539,2020-12-14,23019,51,Penobscot County,ME,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,,MAINE,"Penobscot County, Maine",0.4191,0.4034,0.1385,0.8612,0.4532
190074,2021-09-09,23021,36,Piscataquis County,ME,53.1,8916,8915.0,59.2,8526,61.0,3611,78.6,96.4,9613.0,57.3,9612.0,63.8,9183.0,65.7,3772.0,82.1,B,8,8,8,8,MAINE,"Piscataquis County, Maine",0.6838,0.8535,0.0618,0.297,0.4898
190075,2021-09-08,23021,36,Piscataquis County,ME,53.1,8913,8912.0,59.2,8523,61.0,3611,78.6,96.4,9608.0,57.2,9607.0,63.8,9178.0,65.7,3772.0,82.1,B,8,8,8,8,MAINE,"Piscataquis County, Maine",0.6838,0.8535,0.0618,0.297,0.4898
190076,2021-09-07,23021,36,Piscataquis County,ME,52.9,8872,8871.0,58.9,8485,60.7,3610,78.6,96.4,9566.0,57.0,9565.0,63.5,9139.0,65.4,3766.0,82.0,B,8,8,8,8,MAINE,"Piscataquis County, Maine",0.6838,0.8535,0.0618,0.297,0.4898
